Date_target,Actual_Return,Pred_Return,RiskLevel,Signal,TrueDirection,PredDirection
2023-12-28,-0.025570796365095832,0.014510528,MEDIUM,LONG,DOWN,UP
2023-12-29,-0.007920519208180475,0.012492576,MEDIUM,LONG,DOWN,UP
2024-01-02,-0.013291313245864694,0.012106463,MEDIUM,LONG,DOWN,UP
2024-01-03,0.03613420606279638,0.013004078,MEDIUM,LONG,UP,UP
2024-01-04,-0.009133869287912003,0.016542388,HIGH,LONG,DOWN,UP
2024-01-05,0.02137708198407873,0.015082795,HIGH,LONG,UP,UP
2024-01-08,-0.03884409556923109,0.014794385,HIGH,LONG,DOWN,UP
2024-01-09,0.014799550438628694,0.014874851,HIGH,LONG,UP,UP
2024-01-10,-0.012392870067949613,0.013393667,MEDIUM,LONG,DOWN,UP
2024-01-11,0.01624361733911579,0.013203495,MEDIUM,LONG,UP,UP
2024-01-12,0.005454353054606214,0.01419666,MEDIUM,LONG,UP,UP
2024-02-14,0.05059481842766677,0.014723161,MEDIUM,LONG,UP,UP
2024-02-15,0.01786865592877021,0.011293882,MEDIUM,LONG,UP,UP
2024-02-16,0.00779501142506072,0.011253074,MEDIUM,LONG,UP,UP
2024-03-20,0.05098669976946427,0.00908663,LOW,LONG,UP,UP
2024-03-21,-0.005581896832704567,0.010832646,MEDIUM,LONG,DOWN,UP
2024-03-22,-0.0018240967878449877,0.008850915,LOW,LONG,DOWN,UP
2024-03-25,0.013986265466977597,0.008680785,LOW,LONG,UP,UP
2024-03-26,-0.006062594660150216,0.007219899,LOW,LONG,DOWN,UP
2024-03-27,0.002842394889994873,0.0059656315,LOW,LONG,UP,UP
2024-03-28,0.015617331980804382,0.0064908313,LOW,LONG,UP,UP
2024-04-01,0.011868760574354039,0.0061950823,LOW,LONG,UP,UP
2024-04-02,0.013960126414517587,0.005954792,LOW,LONG,UP,UP
2024-04-03,0.005677614386043164,0.007264844,LOW,LONG,UP,UP
2024-04-04,0.01247565916713096,0.007205946,LOW,LONG,UP,UP
2024-04-05,0.0015789750563960673,0.0077883494,LOW,LONG,UP,UP
2024-04-08,-0.0024301904972476177,0.0052391766,LOW,LONG,DOWN,UP
2024-04-09,-0.01285595217233564,0.0047304234,LOW,FLAT,DOWN,UP
2024-04-10,0.011516848985476157,0.004850387,LOW,FLAT,UP,UP
2024-04-11,-0.006599795260321502,0.0035784948,LOW,FLAT,DOWN,UP
2024-04-12,-0.0002453307865668805,0.005464085,LOW,LONG,DOWN,UP
2024-04-15,0.0014708024021412203,0.0077182883,LOW,LONG,UP,UP
2024-04-16,-0.00392686341194556,0.0072676,LOW,LONG,DOWN,UP
2024-04-17,-0.030206965750945645,0.006023148,LOW,LONG,DOWN,UP
2024-04-18,-0.0016488668939575347,0.006866297,LOW,LONG,DOWN,UP
2024-04-19,0.0008881520097101191,0.0054671676,LOW,LONG,UP,UP
2024-04-22,-0.0008881520097101288,0.0051706973,LOW,LONG,DOWN,UP
2024-04-23,0.015117503343163788,0.0055247694,LOW,LONG,UP,UP
2024-04-24,-0.0042601738587208825,0.006764883,LOW,LONG,DOWN,UP
2024-04-25,0.009995123722986861,0.006490219,LOW,LONG,UP,UP
2024-04-26,-0.0006218125076125912,0.007715716,LOW,LONG,DOWN,UP
2024-04-29,-0.011132761087201501,0.0077352184,LOW,LONG,DOWN,UP
2024-04-30,-0.0141882639306748,0.008914077,LOW,LONG,DOWN,UP
2024-05-01,-0.03175689048529639,0.006946324,LOW,LONG,DOWN,UP
2024-05-02,0.0,0.009003912,LOW,LONG,FLAT,UP
2024-05-03,-0.010591957420973446,0.009904684,LOW,LONG,DOWN,UP
2024-05-06,0.007029757783726227,0.009200064,LOW,LONG,UP,UP
2024-05-07,-0.0021170113520887217,0.0099314395,LOW,LONG,DOWN,UP
2024-05-08,0.008047014043655872,0.010750384,MEDIUM,LONG,UP,UP
2024-05-09,0.005372430403400711,0.012119039,MEDIUM,LONG,UP,UP
2024-05-10,-0.016071925368196245,0.01327979,MEDIUM,LONG,DOWN,UP
2024-05-13,0.010962193906755544,0.0132933175,MEDIUM,LONG,UP,UP
2024-05-14,-0.012158180575230207,0.014643423,MEDIUM,LONG,DOWN,UP
2024-05-15,0.008868920205058686,0.014273996,MEDIUM,LONG,UP,UP
2024-05-16,0.004864306617097663,0.014937264,HIGH,LONG,UP,UP
2024-05-17,0.009398335918171338,0.013577958,MEDIUM,LONG,UP,UP
2024-05-20,-0.0031229414661702254,0.013355866,MEDIUM,LONG,DOWN,UP
2024-05-21,-0.007456371371994017,0.013989437,MEDIUM,LONG,DOWN,UP
2024-05-22,-0.017083125640254306,0.014324025,MEDIUM,LONG,DOWN,UP
2024-05-23,-0.005625594787959232,0.0140954815,MEDIUM,LONG,DOWN,UP
2024-05-24,0.01201618668264031,0.013549922,MEDIUM,LONG,UP,UP
2024-05-28,0.03019646663723591,0.013041068,MEDIUM,LONG,UP,UP
2024-05-29,-0.014135020319737542,0.0137589965,MEDIUM,LONG,DOWN,UP
2024-05-30,-0.013675438975928015,0.013977842,MEDIUM,LONG,DOWN,UP
2024-05-31,-0.009444687322324561,0.013372116,MEDIUM,LONG,DOWN,UP
2024-06-03,-0.04078298326298724,0.01098816,MEDIUM,LONG,DOWN,UP
2024-06-04,-0.010355613150529097,0.011167219,MEDIUM,LONG,DOWN,UP
2024-06-05,0.011190536078020008,0.011627298,MEDIUM,LONG,UP,UP
2024-06-06,0.018877622004538838,0.0108905,MEDIUM,LONG,UP,UP
2024-06-07,-0.0032814562555495684,0.011475349,MEDIUM,LONG,DOWN,UP
2024-06-10,0.0328693721488532,0.012103347,MEDIUM,LONG,UP,UP
2024-06-11,0.0006624237024835077,0.012322703,MEDIUM,LONG,UP,UP
2024-06-12,0.0062050658352542825,0.012008007,MEDIUM,LONG,UP,UP
2024-06-13,-0.0031637976724215554,0.012828911,MEDIUM,LONG,DOWN,UP
2024-06-14,0.004479048035762472,0.010254172,MEDIUM,LONG,UP,UP
2024-06-17,0.02222745768327376,0.010206587,MEDIUM,LONG,UP,UP
2024-06-18,0.011248965078119082,0.0104599865,MEDIUM,LONG,UP,UP
2024-08-05,-0.07179324070221109,0.009603705,LOW,LONG,DOWN,UP
2024-08-06,-0.010571997719377635,0.016071089,HIGH,LONG,DOWN,UP
2024-08-07,0.03044962041173569,0.010306242,MEDIUM,LONG,UP,UP
2024-08-08,0.008930391311087377,0.008428983,LOW,LONG,UP,UP
2024-08-09,0.011347273093983994,0.00570492,LOW,LONG,UP,UP
2024-08-12,0.031129359611728098,0.0035459953,LOW,FLAT,UP,UP
2024-08-13,-0.012670520633458079,0.002420394,LOW,FLAT,DOWN,UP
2024-08-14,-0.013616278332464034,0.004643521,LOW,FLAT,DOWN,UP
2024-08-15,0.010649546417540887,0.0048781466,LOW,FLAT,UP,UP
2024-08-16,-0.01418099538318681,0.00445053,LOW,FLAT,DOWN,UP
2024-08-19,-0.025747971570824927,0.0062349546,LOW,LONG,DOWN,UP
2024-08-20,-0.0074218736985404345,0.008472765,LOW,LONG,DOWN,UP
2024-08-21,-0.01680027705889688,0.009127472,LOW,LONG,DOWN,UP
2024-08-22,0.013408373748716321,0.008973005,LOW,LONG,UP,UP
2024-08-23,0.026421454550779395,0.0090557635,LOW,LONG,UP,UP
2024-08-26,0.029732255385001766,0.008602469,LOW,LONG,UP,UP
2024-08-27,-0.01736699909208973,0.007959787,LOW,LONG,DOWN,UP
2024-08-28,-0.013292220430715884,0.008643985,LOW,LONG,DOWN,UP
2024-08-29,0.01694613013782599,0.009132289,LOW,LONG,UP,UP
2024-08-30,-0.03216477950517484,0.00778937,LOW,LONG,DOWN,UP
2024-10-02,-0.021482732597599512,0.008730459,LOW,LONG,DOWN,UP
2024-10-03,0.04000804444351105,0.008416545,LOW,LONG,UP,UP
2024-10-04,0.008153584225935795,0.010820288,MEDIUM,LONG,UP,UP
2024-10-07,0.03664824860875891,0.012423392,MEDIUM,LONG,UP,UP
2024-10-08,-0.04400989038435532,0.012558302,MEDIUM,LONG,DOWN,UP
2024-10-09,-0.007150466274743375,0.011274597,MEDIUM,LONG,DOWN,UP
2024-10-10,0.03293980591297468,0.011622079,MEDIUM,LONG,UP,UP
2024-10-11,-0.0036068413339225163,0.009969552,MEDIUM,LONG,DOWN,UP
2024-10-16,-0.06794254774069128,0.011162612,MEDIUM,LONG,DOWN,UP
2024-10-17,0.0030340833401324117,0.013528393,MEDIUM,LONG,UP,UP
2024-10-18,-0.01722272422377844,0.014088146,MEDIUM,LONG,DOWN,UP
2024-10-21,0.012253075698905812,0.01635858,HIGH,LONG,UP,UP
2024-10-22,0.02352407649793247,0.016390705,HIGH,LONG,UP,UP
2024-10-23,-0.005829343240804152,0.015990725,HIGH,LONG,DOWN,UP
2024-10-24,-0.006684500589053859,0.016782144,HIGH,LONG,DOWN,UP
2024-10-25,0.015887438402182662,0.018055588,HIGH,LONG,UP,UP
2024-10-28,-0.05254911326250707,0.016645757,HIGH,LONG,DOWN,UP
2024-10-29,-0.010992995581308026,0.017687747,HIGH,LONG,DOWN,UP
2024-10-30,0.024111179315838997,0.017308699,HIGH,LONG,UP,UP
2024-10-31,0.023817259740401706,0.015153047,HIGH,LONG,UP,UP
2024-11-01,-0.014610944955690543,0.014008667,MEDIUM,LONG,DOWN,UP
2024-11-04,0.03103255387781252,0.0145209115,MEDIUM,LONG,UP,UP
2024-11-05,0.005905297375616848,0.014204227,MEDIUM,LONG,UP,UP
2024-11-06,-0.0025457565295519888,0.013787243,MEDIUM,LONG,DOWN,UP
2024-11-07,0.0016086162034484183,0.012004121,MEDIUM,LONG,UP,UP
2024-11-08,-0.020705880811592785,0.014834608,HIGH,LONG,DOWN,UP
2024-11-13,-0.033368783216192355,0.015075454,HIGH,LONG,DOWN,UP
2024-11-14,0.007886219462695269,0.013252407,MEDIUM,LONG,UP,UP
2024-11-15,-0.02183865727035887,0.015576271,HIGH,LONG,DOWN,UP
2024-11-18,0.03272044400043885,0.015635982,HIGH,LONG,UP,UP
2024-11-19,0.003324533721894514,0.015436231,HIGH,LONG,UP,UP
2024-11-20,-0.004018586814210477,0.01419943,MEDIUM,LONG,DOWN,UP
2024-11-21,0.01625156766698666,0.014563182,MEDIUM,LONG,UP,UP
2024-11-22,0.014242398406224533,0.014045291,MEDIUM,LONG,UP,UP
2024-11-25,-0.029383754555274894,0.012778128,MEDIUM,LONG,DOWN,UP
2024-11-26,-0.006819285585412977,0.015535192,HIGH,LONG,DOWN,UP
2024-11-27,0.0015349282152113974,0.014150797,MEDIUM,LONG,UP,UP
2024-12-31,0.05202506335529767,0.015673865,HIGH,LONG,UP,UP
2025-01-02,0.01810119232514134,0.011653652,MEDIUM,LONG,UP,UP
2025-01-03,0.012786714397346214,0.009941483,MEDIUM,LONG,UP,UP
2025-01-06,-0.007988640762339544,0.009899695,LOW,LONG,DOWN,UP
2025-01-07,0.011191923735452969,0.0099828625,MEDIUM,LONG,UP,UP
2025-01-08,-0.011191923735453007,0.008712304,LOW,LONG,DOWN,UP
2025-03-19,-0.06521151601910931,0.0070714247,LOW,LONG,DOWN,UP
2025-03-20,0.017927338477980264,0.004338851,LOW,FLAT,UP,UP
2025-03-21,0.0008134159458269552,0.0034335002,LOW,FLAT,UP,UP
2025-03-24,0.014663562012078598,0.004070454,LOW,FLAT,UP,UP
2025-03-25,-0.0008015706483539941,0.0046308814,LOW,FLAT,DOWN,UP
2025-03-26,0.007987242710905179,0.0046638874,LOW,FLAT,UP,UP
2025-03-27,0.0007952974227207222,0.0048750336,LOW,FLAT,UP,UP
2025-03-28,-0.009451074859801283,0.005453997,LOW,LONG,DOWN,UP
2025-03-31,0.03366531218437057,0.0051676044,LOW,LONG,UP,UP
2025-04-01,-0.003238134997980117,0.0025453179,LOW,FLAT,DOWN,UP
2025-04-02,0.008526030643493826,0.0007075308,LOW,FLAT,UP,UP
2025-04-03,-0.0732375709523678,0.0018729839,LOW,FLAT,DOWN,UP
2025-04-04,-0.06180181194844126,0.0039078724,LOW,FLAT,DOWN,UP
2025-04-07,-0.02897879836561835,0.0032483344,LOW,FLAT,DOWN,UP
2025-04-08,-0.040834673158959285,0.0018775532,LOW,FLAT,DOWN,UP
2025-04-09,0.0647950648612448,0.0035671513,LOW,FLAT,UP,UP
2025-04-10,-0.034013844950514446,0.0024801018,LOW,FLAT,DOWN,UP
2025-04-11,0.017301985720580604,-0.0040733702,LOW,FLAT,UP,DOWN
2025-04-14,0.003004878665892946,-0.003160766,LOW,FLAT,UP,DOWN
2025-04-15,-0.002703926774144008,-0.00739537,LOW,SHORT,DOWN,DOWN
2025-04-16,0.018923258717227904,-0.004774825,LOW,FLAT,UP,DOWN
2025-04-17,0.02521452992819913,-0.0036550246,LOW,FLAT,UP,DOWN
2025-04-21,-0.012454912231737055,-0.004423662,LOW,FLAT,DOWN,DOWN
2025-04-22,0.010870459534162009,-0.0005601355,LOW,FLAT,UP,DOWN
2025-04-23,-0.01921176304714376,-0.002950348,LOW,FLAT,DOWN,DOWN
2025-04-24,0.006006845785576822,-0.0012097555,LOW,FLAT,UP,DOWN
2025-04-25,0.008291555302855608,0.00027487834,LOW,FLAT,UP,UP
2025-04-28,-0.01856909316150082,0.00012099707,LOW,FLAT,DOWN,UP
2025-04-29,-0.028592676852973488,0.0013859178,LOW,FLAT,DOWN,UP
2025-04-30,-0.035395041742518826,0.0019114133,LOW,FLAT,DOWN,UP
2025-05-01,0.014990837952927898,0.0038317246,LOW,FLAT,UP,UP
2025-05-02,-0.007935846700359867,0.007453892,LOW,LONG,DOWN,UP
2025-05-05,-0.025954981114731566,0.010695545,MEDIUM,LONG,DOWN,UP
2025-05-06,0.03513001375557303,0.012577579,MEDIUM,LONG,UP,UP
2025-05-07,-0.017017039781642318,0.010118037,MEDIUM,LONG,DOWN,UP
2025-05-08,0.0323783253031968,0.0074476623,LOW,LONG,UP,UP
2025-05-09,0.01527905289845621,0.008435748,LOW,LONG,UP,UP
2025-05-12,0.014753234888594884,0.0073073665,LOW,LONG,UP,UP
2025-05-13,0.02901286575593728,0.007389237,LOW,LONG,UP,UP
2025-05-14,-0.012434992256835977,0.008414707,LOW,LONG,DOWN,UP
2025-05-15,-0.016725845044815602,0.0077439216,LOW,LONG,DOWN,UP
2025-05-16,0.007517201817990758,0.0075603584,LOW,LONG,UP,UP
2025-05-19,0.006002560447080114,0.0068265814,LOW,LONG,UP,UP
2025-05-20,0.002187090170311284,0.00818607,LOW,LONG,UP,UP
2025-05-21,-0.015706852435382185,0.0077935006,LOW,LONG,DOWN,UP
2025-05-22,-0.006680006469871149,0.008884204,LOW,LONG,DOWN,UP
2025-05-23,0.012580621657433795,0.006943493,LOW,LONG,UP,UP
2025-05-27,-0.010497606597526384,0.008025935,LOW,LONG,DOWN,UP
2025-05-28,0.009025741802187372,0.0062958566,LOW,LONG,UP,UP
2025-05-29,-0.01036427605533909,0.0068612345,LOW,LONG,DOWN,UP
2025-05-30,-0.0005955175752302584,0.008276572,LOW,LONG,DOWN,UP
2025-06-02,0.03511701655538296,0.0073532984,LOW,LONG,UP,UP
2025-06-03,0.0048766065079382265,0.008216235,LOW,LONG,UP,UP
2025-06-04,-0.007900681312937231,0.007951757,LOW,LONG,DOWN,UP
2025-06-05,0.00847285863672443,0.010200762,MEDIUM,LONG,UP,UP
2025-06-06,0.020522933503906375,0.009819441,LOW,LONG,UP,UP
2025-06-09,0.009342685217941543,0.008125413,LOW,LONG,UP,UP
2025-06-10,-0.006265312146199662,0.010285753,MEDIUM,LONG,DOWN,UP
2025-06-11,0.04399017218575875,0.010448426,MEDIUM,LONG,UP,UP
2025-06-12,0.0030693739012649943,0.0120619945,MEDIUM,LONG,UP,UP
2025-06-13,0.0666182768163835,0.0127118565,MEDIUM,LONG,UP,UP
2025-06-16,-0.02052845727841742,0.013805861,MEDIUM,LONG,DOWN,UP
2025-06-17,0.046126726483488534,0.01520296,HIGH,LONG,UP,UP
2025-06-18,-0.0003646643869425607,0.017393472,HIGH,LONG,DOWN,UP
2025-08-05,-0.0922517804704195,0.01649754,HIGH,LONG,DOWN,UP
2025-08-06,-0.01653146642908234,0.017657677,HIGH,LONG,DOWN,UP
2025-08-07,-0.005026880348241714,0.017531905,HIGH,LONG,DOWN,UP
2025-08-08,-0.001635702602825586,0.016308531,HIGH,LONG,DOWN,UP
2025-08-11,0.006798122431749119,0.015908306,HIGH,LONG,UP,UP
2025-08-12,-0.01158453982291868,0.015449977,HIGH,LONG,DOWN,UP
2025-08-13,-0.006739560303242423,0.014987564,HIGH,LONG,DOWN,UP
2025-08-14,0.017510691004236238,0.014658979,MEDIUM,LONG,UP,UP
2025-08-15,-0.012829366713843491,0.014190237,MEDIUM,LONG,DOWN,UP
2025-08-18,0.0050694787488843335,0.01597138,HIGH,LONG,UP,UP
2025-08-19,-0.011961304496904196,0.016780967,HIGH,LONG,DOWN,UP
2025-08-20,0.01673326101291937,0.017370772,HIGH,LONG,UP,UP
2025-08-21,0.008262839230454512,0.01807963,HIGH,LONG,UP,UP
2025-08-22,0.006856276744072858,0.01820629,HIGH,LONG,UP,UP
2025-08-25,0.014761896027661951,0.018486045,HIGH,LONG,UP,UP
2025-08-26,-0.02269786246354712,0.016731048,HIGH,LONG,DOWN,UP
2025-08-27,0.008471740834036519,0.017169366,HIGH,LONG,UP,UP
2025-08-28,0.007470653280643627,0.017617835,HIGH,LONG,UP,UP
2025-08-29,-0.005330523567238095,0.016832493,HIGH,LONG,DOWN,UP
2025-10-01,-0.022977048097114438,0.016550003,HIGH,LONG,DOWN,UP
2025-10-02,-0.022118657747968482,0.016475845,HIGH,LONG,DOWN,UP
2025-10-03,0.0023734484991124356,0.016785514,HIGH,LONG,UP,UP
2025-10-06,0.016046874246320435,0.017409904,HIGH,LONG,UP,UP
2025-10-07,0.004518309902861006,0.016307293,HIGH,LONG,UP,UP
2025-10-08,0.004498090330116458,0.016006798,HIGH,LONG,UP,UP
2025-10-09,-0.013968956762015946,0.015462232,HIGH,LONG,DOWN,UP
2025-10-10,-0.04398175672918617,0.014842311,HIGH,LONG,DOWN,UP
2025-10-15,-0.005781220521831575,0.017516268,HIGH,LONG,DOWN,UP
2025-10-16,-0.017251894901548808,0.015524046,HIGH,LONG,DOWN,UP
2025-10-17,0.0025039529570443633,0.015689563,HIGH,LONG,UP,UP
2025-10-20,-0.002208991696413532,0.013531155,MEDIUM,LONG,DOWN,UP
2025-10-21,0.006465780306007316,0.012552075,MEDIUM,LONG,UP,UP
2025-10-22,0.03398456227516934,0.013144989,MEDIUM,LONG,UP,UP
2025-10-23,0.036969241895677935,0.014034349,MEDIUM,LONG,UP,UP
2025-10-24,-0.0015020226683357966,0.014375469,MEDIUM,LONG,DOWN,UP
2025-10-27,-0.000820199052709835,0.016971186,HIGH,LONG,DOWN,UP
2025-10-28,-0.023944169743727952,0.019805279,HIGH,LONG,DOWN,UP
2025-10-29,0.005726723592937828,0.019850612,HIGH,LONG,UP,UP
2025-10-30,-0.001254323430365435,0.019381959,HIGH,LONG,DOWN,UP
2025-10-31,0.011783577032754325,0.017895317,HIGH,LONG,UP,UP
2025-11-03,0.0024776380306559083,0.018552406,HIGH,LONG,UP,UP
2025-11-04,-0.011197982068870791,0.016347732,HIGH,LONG,DOWN,UP
2025-11-05,-0.012591122297963877,0.015106768,HIGH,LONG,DOWN,UP
2025-11-06,-0.0021140382769000558,0.014465556,MEDIUM,LONG,DOWN,UP
2025-11-07,0.005346922608585846,0.013706662,MEDIUM,LONG,UP,UP
2025-11-10,0.00587658276848558,0.011861958,MEDIUM,LONG,UP,UP
2025-11-13,-0.02586170906625999,0.009715384,LOW,LONG,DOWN,UP
2025-11-14,0.021667615725810285,0.011353279,MEDIUM,LONG,UP,UP
2025-11-17,-0.0011213093617982158,0.010230294,MEDIUM,LONG,DOWN,UP
2025-11-18,0.016690191638727318,0.011151085,MEDIUM,LONG,UP,UP
2025-11-19,-0.022598294313550794,0.012439192,MEDIUM,LONG,DOWN,UP
2025-11-20,-0.010352439246949167,0.009880819,LOW,LONG,DOWN,UP
2025-11-21,-0.01219087806736321,0.0109274825,MEDIUM,LONG,DOWN,UP
2025-11-24,0.016032337492227555,0.0089680245,LOW,LONG,UP,UP
2025-11-25,-0.016754142657545643,0.007869046,LOW,LONG,DOWN,UP
2025-11-26,0.011343375421695782,0.007891461,LOW,LONG,UP,UP
2025-12-30,-0.004292509872990711,0.009477872,LOW,LONG,DOWN,UP
