Date_target,Actual_Return,Pred_Return,RiskLevel,Signal,TrueDirection,PredDirection
2023-05-22,0.00015645601198915416,-0.009894666,LOW,SHORT,UP,DOWN
2023-05-23,0.014909468290103724,-0.009648893,LOW,SHORT,UP,DOWN
2023-05-24,0.012104658282519509,-0.009772735,LOW,SHORT,UP,DOWN
2023-05-25,-0.024201679471242327,-0.009844622,LOW,SHORT,DOWN,DOWN
2023-05-26,0.011017362077227788,-0.009276521,LOW,SHORT,UP,DOWN
2023-05-30,-0.03934423690606759,-0.009411406,LOW,SHORT,DOWN,DOWN
2023-05-31,-0.027171575846606393,-0.009918535,LOW,SHORT,DOWN,DOWN
2023-06-01,0.03117638701506476,-0.010958152,MEDIUM,SHORT,UP,DOWN
2023-06-02,0.025257890132107705,-0.011568851,HIGH,SHORT,UP,DOWN
2023-06-05,-0.0018724103815936021,-0.011204885,MEDIUM,SHORT,DOWN,DOWN
2023-06-06,-0.0037552518600890913,-0.010688603,MEDIUM,SHORT,DOWN,DOWN
2023-06-07,0.014319282314944294,-0.010519169,MEDIUM,SHORT,UP,DOWN
2023-06-08,-0.01950596319280785,-0.010363726,MEDIUM,SHORT,DOWN,DOWN
2023-06-09,-0.00838676933991773,-0.010382007,MEDIUM,SHORT,DOWN,DOWN
2023-06-12,-0.04368639103365808,-0.010362542,MEDIUM,SHORT,DOWN,DOWN
2023-06-13,0.03105328278806812,-0.010359354,MEDIUM,SHORT,UP,DOWN
2023-06-14,-0.005001180957882786,-0.010277967,MEDIUM,SHORT,DOWN,DOWN
2023-06-15,0.025232862120753194,-0.009932436,LOW,SHORT,UP,DOWN
2023-06-16,0.014715335024382634,-0.010030207,MEDIUM,SHORT,UP,DOWN
2023-06-20,-0.0067046375179717135,-0.010027169,MEDIUM,SHORT,DOWN,DOWN
2023-06-21,0.017370206503946998,-0.010096514,MEDIUM,SHORT,UP,DOWN
2023-06-22,-0.03951596644077717,-0.010175062,MEDIUM,SHORT,DOWN,DOWN
2023-06-23,-0.0016008053669417511,-0.009980746,MEDIUM,SHORT,DOWN,DOWN
2023-06-26,0.0049540873030774445,-0.010411715,MEDIUM,SHORT,UP,DOWN
2023-06-27,-0.02305996431511607,-0.0103355665,MEDIUM,SHORT,DOWN,DOWN
2023-06-28,0.019706682378980274,-0.009961479,LOW,SHORT,UP,DOWN
2023-06-29,0.007013076692583431,-0.00997296,LOW,SHORT,UP,DOWN
2023-06-30,0.00932739606238649,-0.009284608,LOW,SHORT,UP,DOWN
2023-07-03,-0.002520874962561413,-0.008800126,LOW,SHORT,DOWN,DOWN
2023-07-05,0.019372546110228928,-0.008235884,LOW,SHORT,UP,DOWN
2023-07-06,-0.002944060582513099,-0.0077088224,LOW,SHORT,DOWN,DOWN
2023-07-07,0.021644808821972887,-0.006908154,LOW,SHORT,UP,DOWN
2023-07-10,-0.004718747777594178,-0.006215755,LOW,SHORT,DOWN,DOWN
2023-07-11,0.022479604918916412,-0.0060978946,LOW,SHORT,UP,DOWN
2023-07-12,0.012453889025373385,-0.006759422,LOW,SHORT,UP,DOWN
2023-07-13,0.01781579831184591,-0.0074069137,LOW,SHORT,UP,DOWN
2023-07-14,-0.023726876763924383,-0.008152732,LOW,SHORT,DOWN,DOWN
2023-07-17,-0.013278813083414852,-0.008654666,LOW,SHORT,DOWN,DOWN
2023-07-18,0.02051502368371844,-0.009239623,LOW,SHORT,UP,DOWN
2023-07-19,-0.00398078874419542,-0.009694012,LOW,SHORT,DOWN,DOWN
2023-07-20,0.00530427935531673,-0.009933734,LOW,SHORT,UP,DOWN
2023-07-21,0.013718761650376823,-0.009894906,LOW,SHORT,UP,DOWN
2023-07-24,0.024342619125992702,-0.009446621,LOW,SHORT,UP,DOWN
2023-07-25,0.006626759541005295,-0.008925285,LOW,SHORT,UP,DOWN
2023-07-26,-0.007051220502475625,-0.008131021,LOW,SHORT,DOWN,DOWN
2023-07-27,0.010838259681066843,-0.007458459,LOW,SHORT,UP,DOWN
2023-07-28,0.009197334178098126,-0.0070185647,LOW,SHORT,UP,DOWN
2023-07-31,0.014870188253919291,-0.006691769,LOW,SHORT,UP,DOWN
2023-08-01,-0.0028741426535443494,-0.0066949967,LOW,SHORT,DOWN,DOWN
2023-08-02,-0.020493595963246597,-0.00670097,LOW,SHORT,DOWN,DOWN
2023-08-03,0.022957667121775823,-0.0069121686,LOW,SHORT,UP,DOWN
2023-08-04,0.008847829101217144,-0.0068309754,LOW,SHORT,UP,DOWN
2023-08-07,0.00040645999032376225,-0.006884115,LOW,SHORT,UP,DOWN
2023-08-08,0.0032458490524185546,-0.0070999805,LOW,SHORT,UP,DOWN
2023-08-09,0.013944995931908974,-0.007516221,LOW,SHORT,UP,DOWN
2023-08-10,-0.012056429407605004,-0.007884165,LOW,SHORT,DOWN,DOWN
2023-08-11,0.0006736686382865583,-0.007900499,LOW,SHORT,UP,DOWN
2023-08-14,-0.005943586977752165,-0.008138571,LOW,SHORT,DOWN,DOWN
2023-08-15,-0.01625378689757854,-0.008073096,LOW,SHORT,DOWN,DOWN
2023-08-16,-0.017362752340797996,-0.008026656,LOW,SHORT,DOWN,DOWN
2023-08-17,0.008510697821235626,-0.008174249,LOW,SHORT,UP,DOWN
2023-08-18,0.011190246419903169,-0.008048992,LOW,SHORT,UP,DOWN
2023-08-21,-0.002889168694806413,-0.008170944,LOW,SHORT,DOWN,DOWN
2023-08-22,-0.004141978177517621,-0.008180612,LOW,SHORT,DOWN,DOWN
2023-08-23,-0.012809952010608331,-0.008610242,LOW,SHORT,DOWN,DOWN
2023-08-24,0.0007004700189953696,-0.009536018,LOW,SHORT,UP,DOWN
2023-08-25,0.014458659800547261,-0.010340271,MEDIUM,SHORT,UP,DOWN
2023-08-28,-0.0005521646690655364,-0.010666081,MEDIUM,SHORT,DOWN,DOWN
2023-08-29,0.012488956833895738,-0.010585342,MEDIUM,SHORT,UP,DOWN
2023-08-30,0.0046265419240497365,-0.0106850425,MEDIUM,SHORT,UP,DOWN
2023-08-31,0.0188278004475025,-0.010742513,MEDIUM,SHORT,UP,DOWN
2023-09-01,0.02447813573510389,-0.010810531,MEDIUM,SHORT,UP,DOWN
2023-09-05,0.010861290708367345,-0.010459858,MEDIUM,SHORT,UP,DOWN
2023-09-06,0.009726139031383686,-0.00966921,LOW,SHORT,UP,DOWN
2023-09-07,-0.007285770302078167,-0.009123872,LOW,SHORT,DOWN,DOWN
2023-09-08,0.0044800856183639624,-0.009072813,LOW,SHORT,UP,DOWN
2023-09-11,0.0008935941391651085,-0.009554971,LOW,SHORT,UP,DOWN
2023-09-12,0.016828311394489114,-0.009679826,LOW,SHORT,UP,DOWN
2023-09-13,-0.000250930399246224,-0.009865356,LOW,SHORT,DOWN,DOWN
2023-09-14,0.017910956594772064,-0.009910011,LOW,SHORT,UP,DOWN
2023-09-15,0.0020934453198328644,-0.009658054,LOW,SHORT,UP,DOWN
2023-09-18,0.001966278559220844,-0.008978404,LOW,SHORT,UP,DOWN
2023-09-19,0.0006137226666310605,-0.008301898,LOW,SHORT,UP,DOWN
2023-09-20,-0.016827922654885023,-0.00803456,LOW,SHORT,DOWN,DOWN
2023-09-21,0.003363494511084011,-0.007899964,LOW,SHORT,UP,DOWN
2023-09-22,0.0027321625298927306,-0.007831204,LOW,SHORT,UP,DOWN
2023-09-25,-0.0029809718854211316,-0.007845194,LOW,SHORT,DOWN,DOWN
2023-09-26,0.006076758005998181,-0.0077386973,LOW,SHORT,UP,DOWN
2023-09-27,0.024668539794022563,-0.0074167964,LOW,SHORT,UP,DOWN
2023-09-28,-0.01617353697629429,-0.007064948,LOW,SHORT,DOWN,DOWN
2023-09-29,-0.0087422718103387,-0.0068117133,LOW,SHORT,DOWN,DOWN
2023-10-02,-0.018346863711869315,-0.007029327,LOW,SHORT,DOWN,DOWN
2023-10-03,0.006778847406959335,-0.007313077,LOW,SHORT,UP,DOWN
2023-10-04,-0.05582730459889012,-0.0076553347,LOW,SHORT,DOWN,DOWN
2023-10-05,-0.02139403079149734,-0.008127703,LOW,SHORT,DOWN,DOWN
2023-10-06,0.002295050573214618,-0.0090592485,LOW,SHORT,UP,DOWN
2023-10-09,0.039267303697338184,-0.01002356,MEDIUM,SHORT,UP,DOWN
2023-10-10,-0.005460208299841386,-0.0103266295,MEDIUM,SHORT,DOWN,DOWN
2023-10-11,-0.01365030952775443,-0.0103027765,MEDIUM,SHORT,DOWN,DOWN
2023-10-12,-0.0033092889564296495,-0.010736654,MEDIUM,SHORT,DOWN,DOWN
2023-10-13,0.04624876757990632,-0.0113317,MEDIUM,SHORT,UP,DOWN
2023-10-16,-0.0076248747174708295,-0.011344319,MEDIUM,SHORT,DOWN,DOWN
2023-10-17,0.0052166751771825426,-0.010841881,MEDIUM,SHORT,UP,DOWN
2023-10-18,0.013111550543380405,-0.010135439,MEDIUM,SHORT,UP,DOWN
2023-10-19,0.02278459145754226,-0.009455023,LOW,SHORT,UP,DOWN
2023-10-20,-0.012070640132825968,-0.008678385,LOW,SHORT,DOWN,DOWN
2023-10-23,-0.022684068089564084,-0.008621511,LOW,SHORT,DOWN,DOWN
2023-10-24,-0.025158547932485016,-0.009112684,LOW,SHORT,DOWN,DOWN
2023-10-25,0.019693007674920365,-0.010238956,MEDIUM,SHORT,UP,DOWN
2023-10-26,-0.02021310800658612,-0.010903703,MEDIUM,SHORT,DOWN,DOWN
2023-10-27,0.018937779759304663,-0.011209399,MEDIUM,SHORT,UP,DOWN
2023-10-30,-0.02992254203180154,-0.011434223,HIGH,SHORT,DOWN,DOWN
2023-10-31,-0.013636358927050672,-0.011349332,HIGH,SHORT,DOWN,DOWN
2023-11-01,-0.003605487635762514,-0.011631881,HIGH,SHORT,DOWN,DOWN
2023-11-02,0.018949752785645084,-0.012501058,HIGH,SHORT,UP,DOWN
2023-11-03,-0.0176128745766275,-0.012653477,HIGH,SHORT,DOWN,DOWN
2023-11-06,0.0008013513667661236,-0.012576274,HIGH,SHORT,UP,DOWN
2023-11-07,-0.04240292328881122,-0.012086585,HIGH,SHORT,DOWN,DOWN
2023-11-08,-0.022678633032617218,-0.01199235,HIGH,SHORT,DOWN,DOWN
2023-11-09,0.0008544226887040801,-0.012216525,HIGH,SHORT,UP,DOWN
2023-11-10,0.021684895127389865,-0.012106553,HIGH,SHORT,UP,DOWN
2023-11-13,0.015617721358757799,-0.011586467,HIGH,SHORT,UP,DOWN
2023-11-14,-0.003159067616910148,-0.010892652,MEDIUM,SHORT,DOWN,DOWN
2023-11-15,-0.0187467284855328,-0.011123879,MEDIUM,SHORT,DOWN,DOWN
2023-11-16,-0.047214354654269194,-0.011349554,HIGH,SHORT,DOWN,DOWN
2023-11-17,0.03890976258005652,-0.011699834,HIGH,SHORT,UP,DOWN
2023-11-20,0.021671634851022643,-0.011996086,HIGH,SHORT,UP,DOWN
2023-11-21,0.003176081170630913,-0.011564326,HIGH,SHORT,UP,DOWN
2023-11-22,-0.012765515002879542,-0.01095202,MEDIUM,SHORT,DOWN,DOWN
2023-11-24,-0.011093295167538582,-0.010520711,MEDIUM,SHORT,DOWN,DOWN
2023-11-27,-0.012217805310621346,-0.010280112,MEDIUM,SHORT,DOWN,DOWN
2023-11-28,0.018411553091702948,-0.010110147,MEDIUM,SHORT,UP,DOWN
2023-11-29,0.017527149441222314,-0.009452776,LOW,SHORT,UP,DOWN
2023-11-30,-0.03336910358675867,-0.008618324,LOW,SHORT,DOWN,DOWN
2023-12-01,-0.012914536554668416,-0.0076826504,LOW,SHORT,DOWN,DOWN
2023-12-04,-0.011182988494196392,-0.007905962,LOW,SHORT,DOWN,DOWN
2023-12-05,-0.013083602580495476,-0.008358427,LOW,SHORT,DOWN,DOWN
2023-12-06,-0.04262394658445182,-0.008835053,LOW,SHORT,DOWN,DOWN
2023-12-07,0.005389994826615076,-0.009663329,LOW,SHORT,UP,DOWN
2023-12-08,0.021574798782704564,-0.009996589,MEDIUM,SHORT,UP,DOWN
2023-12-11,0.004050170821960748,-0.00994167,LOW,SHORT,UP,DOWN
2023-12-12,-0.038921402452267,-0.009369098,LOW,SHORT,DOWN,DOWN
2023-12-13,0.016669653105106673,-0.009209562,LOW,SHORT,UP,DOWN
2023-12-14,0.027626509857035162,-0.009868579,LOW,SHORT,UP,DOWN
2023-12-15,-0.0001489410447860198,-0.010618692,MEDIUM,SHORT,DOWN,DOWN
2023-12-18,0.013901360018823108,-0.010938829,MEDIUM,SHORT,UP,DOWN
2023-12-19,0.018480035560541303,-0.010709001,MEDIUM,SHORT,UP,DOWN
2023-12-20,-0.00825194242510873,-0.010081683,MEDIUM,SHORT,DOWN,DOWN
2023-12-21,0.0034827761847823152,-0.009783874,LOW,SHORT,UP,DOWN
2023-12-22,-0.004937511263550957,-0.009774698,LOW,SHORT,DOWN,DOWN
2023-12-26,0.021887074221142888,-0.009827821,LOW,SHORT,UP,DOWN
2023-12-27,-0.018544352897414122,-0.009883599,LOW,SHORT,DOWN,DOWN
2023-12-28,-0.025570796365095832,-0.0098851,LOW,SHORT,DOWN,DOWN
2023-12-29,-0.007920519208180475,-0.010109206,MEDIUM,SHORT,DOWN,DOWN
2024-01-02,-0.013291313245864694,-0.010399177,MEDIUM,SHORT,DOWN,DOWN
2024-01-03,0.03613420606279638,-0.009927084,LOW,SHORT,UP,DOWN
2024-01-04,-0.009133869287912003,-0.009444808,LOW,SHORT,DOWN,DOWN
2024-01-05,0.02137708198407873,-0.008706289,LOW,SHORT,UP,DOWN
2024-01-08,-0.03884409556923109,-0.008223495,LOW,SHORT,DOWN,DOWN
2024-01-09,0.014799550438628694,-0.007848828,LOW,SHORT,UP,DOWN
2024-01-10,-0.012392870067949613,-0.008066206,LOW,SHORT,DOWN,DOWN
2024-01-11,0.01624361733911579,-0.008168179,LOW,SHORT,UP,DOWN
2024-01-12,0.005454353054606214,-0.008102115,LOW,SHORT,UP,DOWN
2024-01-16,-0.011384711744944523,-0.007776102,LOW,SHORT,DOWN,DOWN
2024-01-17,0.010207980185228916,-0.007134263,LOW,SHORT,UP,DOWN
2024-01-18,0.01635065794270974,-0.0068103466,LOW,SHORT,UP,DOWN
2024-01-19,-0.0034812606749583504,-0.006536504,LOW,SHORT,DOWN,DOWN
2024-01-22,0.012562474547873417,-0.0065510417,LOW,SHORT,UP,DOWN
2024-01-23,-0.00043055297375465054,-0.0069078943,LOW,SHORT,DOWN,DOWN
2024-01-24,0.012553620277697722,-0.0070109162,LOW,SHORT,UP,DOWN
2024-01-25,0.023675580751622932,-0.0072079217,LOW,SHORT,UP,DOWN
2024-01-26,0.011972827343507776,-0.0074051823,LOW,SHORT,UP,DOWN
2024-01-29,-0.014467981080234718,-0.0075192302,LOW,SHORT,DOWN,DOWN
2024-01-30,0.010492910073783456,-0.007986631,LOW,SHORT,UP,DOWN
2024-01-31,-0.026300819488012092,-0.008407629,LOW,SHORT,DOWN,DOWN
2024-02-01,-0.026431976704886312,-0.009036552,LOW,SHORT,DOWN,DOWN
2024-02-02,-0.022844711985576926,-0.009997027,MEDIUM,SHORT,DOWN,DOWN
2024-02-05,0.009875504488838303,-0.010733417,MEDIUM,SHORT,UP,DOWN
2024-02-06,0.009197776548201076,-0.010780919,MEDIUM,SHORT,UP,DOWN
2024-02-07,0.008825936323178959,-0.010318117,MEDIUM,SHORT,UP,DOWN
2024-02-08,0.029802099871098716,-0.009721903,LOW,SHORT,UP,DOWN
2024-02-09,0.002095140529148883,-0.008951466,LOW,SHORT,UP,DOWN
2024-02-12,0.006120514935426306,-0.007825049,LOW,SHORT,UP,DOWN
2024-02-13,0.007460671626600752,-0.0074198255,LOW,SHORT,UP,DOWN
2024-02-14,-0.015256862364882677,-0.0072941594,LOW,SHORT,DOWN,DOWN
2024-02-15,0.01786865592877021,-0.0071993163,LOW,SHORT,UP,DOWN
2024-02-16,0.00779501142506072,-0.0074351337,LOW,SHORT,UP,DOWN
2024-02-20,-0.013577736954721916,-0.0075214608,LOW,SHORT,DOWN,DOWN
2024-02-21,0.01071290022291577,-0.007751544,LOW,SHORT,UP,DOWN
2024-02-22,0.005449625726195423,-0.007931935,LOW,SHORT,UP,DOWN
2024-02-23,-0.02309064029901898,-0.008059568,LOW,SHORT,DOWN,DOWN
2024-02-26,0.012024231004058257,-0.008505131,LOW,SHORT,UP,DOWN
2024-02-27,0.014457392607701923,-0.008899771,LOW,SHORT,UP,DOWN
2024-02-28,-0.003119223057094118,-0.0090541355,LOW,SHORT,DOWN,DOWN
2024-02-29,-0.0035379289902673218,-0.008979816,LOW,SHORT,DOWN,DOWN
2024-03-01,0.021575789448461752,-0.008859008,LOW,SHORT,UP,DOWN
2024-03-04,-0.012754377643168217,-0.008957191,LOW,SHORT,DOWN,DOWN
2024-03-05,-0.007595387002346809,-0.00904383,LOW,SHORT,DOWN,DOWN
2024-03-06,0.012044254536371039,-0.009262791,LOW,SHORT,UP,DOWN
2024-03-07,-0.0014806892546147526,-0.009369621,LOW,SHORT,DOWN,DOWN
2024-03-08,-0.011789590084702966,-0.009149793,LOW,SHORT,DOWN,DOWN
2024-03-11,0.0035379289902672437,-0.009245192,LOW,SHORT,UP,DOWN
2024-03-12,-0.0036742814721483132,-0.0092623485,LOW,SHORT,DOWN,DOWN
2024-03-13,0.02344486155591102,-0.009285833,LOW,SHORT,UP,DOWN
2024-03-14,0.01598563294504645,-0.008979374,LOW,SHORT,UP,DOWN
2024-03-15,0.00039309151180578973,-0.008143218,LOW,SHORT,UP,DOWN
2024-03-18,0.0213863568040564,-0.0075712544,LOW,SHORT,UP,DOWN
2024-03-19,0.005754084512535787,-0.007495045,LOW,SHORT,UP,DOWN
2024-03-20,-0.015159595337779516,-0.0075628925,LOW,SHORT,DOWN,DOWN
2024-03-21,-0.005581896832704567,-0.007975564,LOW,SHORT,DOWN,DOWN
2024-03-22,-0.0018240967878449877,-0.00874839,LOW,SHORT,DOWN,DOWN
2024-03-25,0.013986265466977597,-0.009615138,LOW,SHORT,UP,DOWN
2024-03-26,-0.006062594660150216,-0.0097033465,LOW,SHORT,DOWN,DOWN
2024-03-27,0.002842394889994873,-0.00936958,LOW,SHORT,UP,DOWN
2024-03-28,0.015617331980804382,-0.009177445,LOW,SHORT,UP,DOWN
2024-04-01,0.011868760574354039,-0.008808812,LOW,SHORT,UP,DOWN
2024-04-02,0.013960126414517587,-0.008165599,LOW,SHORT,UP,DOWN
2024-04-03,0.005677614386043164,-0.007528768,LOW,SHORT,UP,DOWN
2024-04-04,0.01247565916713096,-0.006979967,LOW,SHORT,UP,DOWN
2024-04-05,0.0015789750563960673,-0.0068667545,LOW,SHORT,UP,DOWN
2024-04-08,-0.0024301904972476177,-0.006983945,LOW,SHORT,DOWN,DOWN
2024-04-09,-0.01285595217233564,-0.0070900167,LOW,SHORT,DOWN,DOWN
2024-04-10,0.011516848985476157,-0.0077493503,LOW,SHORT,UP,DOWN
2024-04-11,-0.006599795260321502,-0.008255519,LOW,SHORT,DOWN,DOWN
2024-04-12,-0.0002453307865668805,-0.0083434675,LOW,SHORT,DOWN,DOWN
2024-04-15,0.0014708024021412203,-0.00800243,LOW,SHORT,UP,DOWN
2024-04-16,-0.00392686341194556,-0.007420458,LOW,SHORT,DOWN,DOWN
2024-04-17,-0.030206965750945645,-0.0069833207,LOW,SHORT,DOWN,DOWN
2024-04-18,-0.0016488668939575347,-0.006805533,LOW,SHORT,DOWN,DOWN
2024-04-19,0.0008881520097101191,-0.0075733345,LOW,SHORT,UP,DOWN
2024-04-22,-0.0008881520097101288,-0.00859587,LOW,SHORT,DOWN,DOWN
2024-04-23,0.015117503343163788,-0.009426649,LOW,SHORT,UP,DOWN
2024-04-24,-0.0042601738587208825,-0.0100103,MEDIUM,SHORT,DOWN,DOWN
2024-04-25,0.009995123722986861,-0.010471107,MEDIUM,SHORT,UP,DOWN
2024-04-26,-0.0006218125076125912,-0.010604463,MEDIUM,SHORT,DOWN,DOWN
2024-04-29,-0.011132761087201501,-0.010741244,MEDIUM,SHORT,DOWN,DOWN
2024-04-30,-0.0141882639306748,-0.010884847,MEDIUM,SHORT,DOWN,DOWN
2024-05-01,-0.03175689048529639,-0.011089954,MEDIUM,SHORT,DOWN,DOWN
2024-05-02,0.0,-0.011277932,MEDIUM,SHORT,FLAT,DOWN
2024-05-03,-0.010591957420973446,-0.012072721,HIGH,SHORT,DOWN,DOWN
2024-05-06,0.007029757783726227,-0.012954351,HIGH,SHORT,UP,DOWN
2024-05-07,-0.0021170113520887217,-0.013858293,HIGH,SHORT,DOWN,DOWN
2024-05-08,0.008047014043655872,-0.01438138,HIGH,SHORT,UP,DOWN
2024-05-09,0.005372430403400711,-0.01442164,HIGH,SHORT,UP,DOWN
2024-05-10,-0.016071925368196245,-0.014290641,HIGH,SHORT,DOWN,DOWN
2024-05-13,0.010962193906755544,-0.013903585,HIGH,SHORT,UP,DOWN
2024-05-14,-0.012158180575230207,-0.013497523,HIGH,SHORT,DOWN,DOWN
2024-05-15,0.008868920205058686,-0.012866159,HIGH,SHORT,UP,DOWN
2024-05-16,0.004864306617097663,-0.0127349,HIGH,SHORT,UP,DOWN
2024-05-17,0.009398335918171338,-0.012450899,HIGH,SHORT,UP,DOWN
2024-05-20,-0.0031229414661702254,-0.011847812,HIGH,SHORT,DOWN,DOWN
2024-05-21,-0.007456371371994017,-0.010960516,MEDIUM,SHORT,DOWN,DOWN
2024-05-22,-0.017083125640254306,-0.01046131,MEDIUM,SHORT,DOWN,DOWN
2024-05-23,-0.005625594787959232,-0.010377606,MEDIUM,SHORT,DOWN,DOWN
2024-05-24,0.01201618668264031,-0.010368738,MEDIUM,SHORT,UP,DOWN
2024-05-28,0.03019646663723591,-0.010468638,MEDIUM,SHORT,UP,DOWN
2024-05-29,-0.014135020319737542,-0.010169616,MEDIUM,SHORT,DOWN,DOWN
2024-05-30,-0.013675438975928015,-0.009779308,LOW,SHORT,DOWN,DOWN
2024-05-31,-0.009444687322324561,-0.009995661,MEDIUM,SHORT,DOWN,DOWN
2024-06-03,-0.04078298326298724,-0.010651584,MEDIUM,SHORT,DOWN,DOWN
2024-06-04,-0.010355613150529097,-0.011623442,HIGH,SHORT,DOWN,DOWN
2024-06-05,0.011190536078020008,-0.012909639,HIGH,SHORT,UP,DOWN
2024-06-06,0.018877622004538838,-0.013558071,HIGH,SHORT,UP,DOWN
2024-06-07,-0.0032814562555495684,-0.0137947,HIGH,SHORT,DOWN,DOWN
2024-06-10,0.0328693721488532,-0.013421152,HIGH,SHORT,UP,DOWN
2024-06-11,0.0006624237024835077,-0.012802128,HIGH,SHORT,UP,DOWN
2024-06-12,0.0062050658352542825,-0.012302942,HIGH,SHORT,UP,DOWN
2024-06-13,-0.0031637976724215554,-0.012310553,HIGH,SHORT,DOWN,DOWN
2024-06-14,0.004479048035762472,-0.012344422,HIGH,SHORT,UP,DOWN
2024-06-17,0.02222745768327376,-0.012275821,HIGH,SHORT,UP,DOWN
2024-06-18,0.011248965078119082,-0.011953631,HIGH,SHORT,UP,DOWN
2024-06-20,0.009362485957576596,-0.011538125,HIGH,SHORT,UP,DOWN
2024-06-21,-0.009616702118432007,-0.011456741,HIGH,SHORT,DOWN,DOWN
2024-06-24,0.013261898600443552,-0.011348123,MEDIUM,SHORT,UP,DOWN
2024-06-25,-0.010088300314374856,-0.011320503,MEDIUM,SHORT,DOWN,DOWN
2024-06-26,-0.001902969485489011,-0.011185583,MEDIUM,SHORT,DOWN,DOWN
2024-06-27,0.014747833723460755,-0.010932089,MEDIUM,SHORT,UP,DOWN
2024-06-28,-0.004137700623625835,-0.010470503,MEDIUM,SHORT,DOWN,DOWN
2024-07-01,0.024205297813483594,-0.0097638015,LOW,SHORT,UP,DOWN
2024-07-02,-0.005287443011822337,-0.009198042,LOW,SHORT,DOWN,DOWN
2024-07-03,0.0019706378519356925,-0.008696735,LOW,SHORT,UP,DOWN
2024-07-05,0.0004920767346672877,-0.008913631,LOW,SHORT,UP,DOWN
2024-07-08,-0.011006101493362288,-0.009542801,LOW,SHORT,DOWN,DOWN
2024-07-09,-0.008115426860099868,-0.010222759,MEDIUM,SHORT,DOWN,DOWN
2024-07-10,0.008861296222450103,-0.010859286,MEDIUM,SHORT,UP,DOWN
2024-07-11,0.0056994215480502914,-0.011133478,MEDIUM,SHORT,UP,DOWN
2024-07-12,-0.00856140760075485,-0.011270191,MEDIUM,SHORT,DOWN,DOWN
2024-07-15,-0.0016212169316542201,-0.011374068,HIGH,SHORT,DOWN,DOWN
2024-07-16,-0.013318518090355181,-0.011410849,HIGH,SHORT,DOWN,DOWN
2024-07-17,0.01953976476914971,-0.011474531,HIGH,SHORT,UP,DOWN
