sample_index,before_vmd_return,after_vmd_return
244,-0.004524742631649259,-0.0038227676713786752
245,0.00016004615729325877,0.00043052192668425034
246,0.00016002032259110344,-8.677601152465547e-05
247,0.00015999494417728855,-0.0015662985009147086
248,0.0001599693498899324,-0.0004850194925439896
249,0.0001599437637898049,-0.0006460988726490621
250,0.00015991796198822072,0.0010212893420295656
251,0.00015989261617210815,0.0020206938812936536
252,0.0032612867054611083,0.0022222265211561108
253,0.0032506850656590647,0.0038384648005435956
254,0.0032401525731651226,0.004432227595040601
255,0.0032296876699873245,0.004323564270278549
256,0.003219290588512891,0.003956152790036532
257,0.003208959793518984,0.0039833319194863635
258,0.0031986955283993534,0.003907038242860708
259,-0.0005001562363240453,0.0008741293422343906
260,-0.0005004067366921605,0.0002421849164346041
261,-0.0005006570499250795,0.0015310924940465534
262,-0.0005009078329628602,0.0008738216586981797
263,-0.0005011588673651257,0.0023804109100876783
264,-0.0005014103728767649,0.000956118849057966
265,-0.000501661691885702,0.00197581579159204
266,0.012830164909969355,0.010865243315454912
267,0.01266763725456066,0.010629842188500683
268,0.012509175342167111,0.007512743019067043
269,0.012354629331663203,0.009239451648851
270,0.01220385501508603,0.007140308027731848
271,0.012056716800166623,0.009540881813150805
272,0.011913083914839362,0.007809017459679596
273,-0.006821910739472137,-0.0031770454785234135
274,-0.006868768867576813,-0.004404204216339779
275,-0.0069162751630966746,-0.003502743044369821
276,-0.006964442962706152,-0.005938881519015298
277,-0.007013286804336993,-0.006481412450155929
278,-0.007062820389375224,-0.008268349416971904
279,-0.007113058645004,-0.008504889202101051
280,-0.008040626322471378,-0.008888333719136101
281,-0.008105802047781663,-0.008106338736335133
282,-0.008172043010752694,-0.005840511642051939
283,-0.008239375542064109,-0.005764471975042906
284,-0.008307826847398392,-0.0033867614421258887
285,-0.00837742504409178,-0.00496925888778328
286,-0.008448199199644235,-0.004467500060697908
287,0.006374119058295991,0.005590056796936877
288,0.006333747223622677,0.006248272857352467
289,0.006293883135989109,0.0031463276836767454
290,0.0062545181510673675,0.004704066755842727
291,0.006215642084819173,0.0027018034099244585
292,0.006177246748600762,0.005474571643530002
293,0.006139322421842008,0.005667507148068926
294,-0.007052402446877104,-0.00238093237294253
295,-0.007102492079396616,-0.00440472725395392
296,-0.007153298324085178,-0.004340260835317148
297,-0.007204836450885321,-0.005685048329001584
298,-0.007257123054877468,-0.006475817172450607
299,-0.007310173886322935,-0.007447450212483497
300,-0.007364006051056249,-0.008451886341406886
301,-0.011450504854368937,-0.0117871229497188
302,-0.011583137399607257,-0.01164201358360617
303,-0.011718879013793426,-0.00985163950563774
304,-0.011857839601447817,-0.010681617540417455
305,-0.012000135280803237,-0.009160892236750599
306,-0.012145887335309968,-0.011058371469121288
307,-0.012295223980030023,-0.011739263961780487
308,-0.001227295041728138,-0.005436324206549536
309,-0.0012288031457360349,-0.0033314468056468314
310,-0.0012303149606298636,-0.0033218403684871466
311,-0.001231830500123321,-0.002126245080689269
312,-0.0012333497779969393,-0.0015926318538289246
313,-0.001234872808100862,-0.00028603693228364653
314,-0.0012363996043520675,0.00208764276835333
315,0.004668765288437626,0.005705080828468716
316,0.004647069213003174,0.005296230280880179
317,0.004625573851166909,0.0038096245626243657
318,0.004604276186340073,0.004657971563524796
319,0.004583174230538889,0.0035010945763107523
320,0.004562264577096187,0.004756698965541427
321,0.004541544847911361,0.0045002213579073205
322,-0.005959516422920141,-0.0009664963380412674
323,-0.005995245185060116,-0.0032178933855949122
324,-0.0060314049364643685,-0.004046770590301632
325,-0.006068003278751566,-0.005127222988388623
326,-0.006105048980094896,-0.006064137988362131
327,-0.006142549545935627,-0.006540819999026134
328,-0.006180513657294773,-0.008833516387161773
329,-0.01554737478108581,-0.014789926190803134
330,-0.01579291312025144,-0.014444416183783046
331,-0.01604633143855938,-0.012350099158299294
332,-0.0163080155188976,-0.013864320075237736
333,-0.016578375664077716,-0.01297035349195525
334,-0.016857851458445205,-0.015441372005270985
335,-0.01714691154626302,-0.01551678561571326
336,-0.003569423357664192,-0.009026860973085062
337,-0.0035822094991814213,-0.006798934575527654
338,-0.0035950881398131296,-0.005744860200272605
339,-0.0036080594314830128,-0.004057869700423509
340,-0.003621124664481279,-0.0019072279713552016
341,-0.003634284577193947,-0.0008400079590177517
342,-0.003647541065274984,0.0022236092163713164
343,0.013862037719551079,0.011507687278199867
344,0.013672508885656853,0.012617689290904467
345,0.013488092816769104,0.01028786721827296
346,0.01330858565831794,0.011596236421626526
347,0.013133793170450714,0.009626300264440144
348,0.012963532811743228,0.011751387123341738
349,0.012797630311289998,0.01147563918963106
350,-0.003974503149606345,0.0028744114127742266
351,-0.003990362859358942,-0.0011576774410872884
352,-0.004006349648196683,-0.0024498392342912154
353,-0.00402246531526762,-0.0037211706330063134
354,-0.004038710623032737,-0.004964758799788252
355,-0.004055087949812908,-0.005521851246869027
356,-0.004071598640396079,-0.007554982561383625
357,-0.014964517008639322,-0.013212734500748006
358,-0.015191856067126919,-0.013076243030060438
359,-0.015426208532738017,-0.011836648081489726
360,-0.01566790518368044,-0.013475562030203593
361,-0.015917295578923407,-0.013462686748868033
362,-0.01617475420976433,-0.015663037871235748
363,-0.01644067784107306,-0.017894261363864516
364,-0.01611235554885404,-0.018752530188373504
365,-0.01637621525312516,-0.01705734937640248
366,-0.0166488602660545,-0.014420975409297147
367,-0.01693073806999268,-0.014664592166284744
368,-0.017222324416763857,-0.01200951992597263
369,-0.0175241310084564,-0.013264341386748878
370,-0.017836703407740795,-0.00947503761004396
371,0.013450519714479858,0.006692103569944213
372,0.013272004022815587,0.008764759864781889
373,0.013098165453617305,0.006578857432026419
374,0.012928821282340408,0.010088112521006113
375,0.01276380071078842,0.009645856703906958
376,0.012602938986641554,0.013242099442051307
377,0.012446082091900346,0.014053734471268777
378,0.0063462475924200845,0.00937907944738404
379,0.006306227025000943,0.007418352891398976
380,0.006266707436510588,0.0056170028102957535
381,0.006227680690377824,0.004365748472348957
382,0.006189136420152508,0.002073962512765044
383,0.0061510669307529575,0.0023969740970102263
384,0.006113462313781293,0.0009932443426352365
385,-0.011600237953599102,-0.008544946420943432
386,-0.011736382786638355,-0.010260130083403464
387,-0.01187576126674783,-0.008312601254318912
388,-0.012018489984591652,-0.0098199171994431
389,-0.01216469120399255,-0.008615418052770147
390,-0.012314493211240896,-0.011205739464072932
391,-0.012468030690537146,-0.012690222203655586
392,-0.006705822596309474,-0.00831650007166564
393,-0.006751093910676187,-0.00652743821019265
394,-0.006796981295626892,-0.006261448581299251
395,-0.006843496412741068,-0.005666671373724899
396,-0.006890652568877553,-0.0051597732224386
397,-0.006938462772553167,-0.004685839617111979
398,-0.00698694174268899,-0.0036897269322304993
399,0.0009704969429347177,-0.0010303282043691998
400,0.0009695559918088126,0.0003248915216163392
401,0.000968616863525007,0.0012402908823280585
402,0.0009676792141037893,0.0023059013408338836
403,0.00096674405466457,0.003515660407008197
404,0.0009658103632379511,0.004485765884896717
405,0.0009648784736089322,0.007067308827136471
406,0.015133988866396608,0.012105300232031456
407,0.014908365824000125,0.01264628155066201
408,0.014689371302892162,0.012213654017594607
409,0.014476717102654302,0.013126625023706418
410,0.014270132750536568,0.01296601936585752
411,0.014069361099925626,0.013410050934118947
412,0.013874160525533474,0.012680089344946393
413,0.01368430231848694,0.011181205653636618
414,0.013499570119797744,0.010590743858222047
415,0.013319759097877304,0.009996944398985935
416,0.013144674897880293,0.009685545536345604
417,0.012974134411987581,0.0094392876874359
418,0.012807962189003819,0.009773411262079134
419,0.012645992791487926,0.009978463273070415
420,0.010260897271714864,0.009114984577876477
421,0.010156680615299729,0.009374529329668826
422,0.010054559664064433,0.009695827817769648
423,0.009954471563011547,0.009110904849438398
424,0.009856357007547834,0.008517798391172894
425,0.009760157411648596,0.007431629249486158
426,0.00966581751122697,0.006546687856004098
427,0.003487940519480537,0.005423483257391777
428,0.003475817335099496,0.0035446284651779038
429,0.003463777617972452,0.0023579233690832774
430,0.003451821533743571,0.002530286835265398
431,0.003439947192897641,0.002372061645483102
432,0.0034281547776595644,0.0031623931018417285
433,0.0034164424289362394,0.0030817383144705834
434,7.244269776873757e-05,0.0019293268377102426
435,7.243770373577263e-05,0.002854194104402984
436,7.243220338204459e-05,0.00294395166905884
437,7.242695733777893e-05,0.0020284372202051056
438,7.2421712053794e-05,0.0008429065946058635
439,7.241672098690088e-05,6.547474562749068e-05
440,7.241122374579412e-05,-0.00151572745186949
441,-0.009666208058793813,-0.007172580126143231
442,-0.00976055562018785,-0.008570581059117515
443,-0.00985676310470629,-0.007056610174328132
444,-0.009954886319307188,-0.007809734780610339
445,-0.010054982263695167,-0.0059055982982878725
446,-0.010157111843128286,-0.007357790412495555
447,-0.010261337394706582,-0.005623900740484102
448,0.0113773153030714,0.005655181841256934
449,0.01124932814976387,0.00787595358346975
450,0.011124188502894983,0.006448702630249077
451,0.011001802116513693,0.008539832986078147
452,0.010882079889791951,0.007735292912878435
453,0.010764935007036902,0.009906177175615856
454,0.010650285377145519,0.009156342192736503
455,0.0023018270392749507,0.002457861673639752
456,0.0022965407995658715,0.0018865674265544784
457,0.0022912787843540894,0.002941439340171024
458,0.0022860410775416007,0.001591290783997238
459,0.0022808267638330104,0.0020705334905525515
460,0.0022756364313558652,0.0011251502216656764
461,0.002270469667863262,0.0029796993775863243
462,0.011928359018830381,0.008295463714139546
463,0.011787750498855942,0.008583426115448288
464,0.011650418275022556,0.008338254893946717
465,0.011516249394612599,0.009721064503333973
466,0.011385135100197452,0.010165986628236881
467,0.011256972942428556,0.010664404320764657
468,0.01113166410084121,0.009456207662377137
469,0.0071542908758290835,0.008277595426550292
470,0.007103470808115686,0.007605717823751458
471,0.007053367193109006,0.006008135723295812
472,0.007003965651560584,0.005251516525342309
473,0.006955251310285293,0.003377908340170749
474,0.0069072101501521654,0.0039297923389914145
475,0.006859827658145079,0.003519154519449201
476,-0.00391986062717764,-0.002653562913676781
477,-0.003935286401399174,-0.0032184163075502075
478,-0.003950834064969211,-0.0013291671162601992
479,-0.003966505068311976,-0.0020801673585278757
480,-0.0039823008849557695,-0.0006913951782802481
481,-0.003998223011994706,-0.0022960174379127395
482,-0.004014272970562116,-0.0021846847325098485
483,0.004958096059113348,0.003192212738806117
484,0.004933634624723293,0.004377463529677863
485,0.004909413372919724,0.003955420690225846
486,0.004885429004149788,0.0045158731301433086
487,0.004861677403720455,0.004411341376525586
488,0.004838155850745096,0.004845654741438999
489,0.004814860803776799,0.004752558517673955
490,0.00476087426963856,0.00462380967467002
491,0.004738315744130972,0.004026471243285271
492,0.00471596998928181,0.0033863262065455518
493,0.004693834008961062,0.00366960434960264
494,0.0046719048630281534,0.003312917186318851
495,0.004650179666032539,0.004051403069689927
496,0.004628655585945607,0.004940989229071727
497,0.004727000837696282,0.004491820087628341
498,0.004704761218053299,0.004652627361791048
499,0.004682730298588789,0.004699872094423042
500,0.004660904333186222,0.004369046264361536
501,0.004639281293398634,0.004091498962043347
502,0.004617857547724036,0.003666216371419579
503,0.0045966311643961255,0.002390512718568315
504,-0.0020561234542874063,-0.0005169363924163882
505,-0.002060359808413903,-0.0014465653460705857
506,-0.00206461365540922,-0.0013105390570715832
507,-0.0020688853078209,-0.002017810753984406
508,-0.0020731742636206363,-0.0019842328816312895
509,-0.002077481244269541,-0.0027346785198018933
510,-0.002081806157516075,-0.002518369618640569
511,0.0013222071164129545,0.00013006533643656305
512,0.0013204613986315117,0.0003382120963593506
513,0.001318719874536356,-0.00028051766928594463
514,0.0013169833475559223,0.0005365537543264766
515,0.0013152509790543832,0.0003284463766274605
516,0.0013135235704870851,0.0012567008467027668
517,0.0013118002855663224,0.0008814141257723165
518,-0.0031733093539840773,-0.0021278537803604784
519,-0.003183411098409694,-0.0016650477246227143
520,-0.0031935777737778226,-0.000875191622270448
521,-0.003203809182482087,-0.002035130558808867
522,-0.00321410677302425,-0.0021164939092579715
523,-0.003224470358632825,-0.0032373217529029943
524,-0.003234901409416846,-0.00300426098432349
525,-0.0010123265944141924,-0.0013985011827630071
526,-0.0010133524380369074,-0.002190324815086208
527,-0.0010143803628506198,-0.0023868125267967185
528,-0.0010154101661404846,-0.0015813636276480435
529,-0.0010164424812243444,-0.0008450915051909398
530,-0.0010174766877532049,-0.0004938425772599589
531,-0.0010185130009880972,-0.00016824123085870408
532,0.0040482187237615985,0.0027641048676483107
533,0.004031896933012646,0.003340192188019953
534,0.004015705812003834,0.0018632807703046375
535,0.0039996444166741085,0.0019225598775028494
536,0.0039837109892582045,0.00013725936300601761
537,0.003967904212206497,0.001019766077441512
538,0.003952221968267944,-0.0002381119596706155
539,-0.010439448254745853,-0.008782060381199134
540,-0.010549580049784901,-0.009913626960944156
541,-0.010662060308505139,-0.007982694903113235
542,-0.010776965169561725,-0.009434455774074627
543,-0.010894373239788258,-0.008070638080328383
544,-0.011014367874412456,-0.010041010493766392
545,-0.011137035277994811,-0.008986844039586559
546,0.0016988077515966982,-0.0006645813123721913
547,0.0016959264783331651,0.0005389452777825232
548,0.0016930554006922005,-0.0005351837433009617
549,0.0016901938089357582,0.001011934023446169
550,0.0016873418741465418,0.0007747329055796979
551,0.001684499329162037,0.0021341682068412387
552,0.0016816667809587127,0.0013761580530618203
553,-0.005471786071817197,-0.002200153924045924
554,-0.005501891243693158,-0.003169077064251412
555,-0.005532329519031154,-0.0038624927186489116
556,-0.005563106678361018,-0.0046903283183354965
557,-0.005594227742817592,-0.005745240281337031
558,-0.005625699185272559,-0.00552975673154957
559,-0.005657526728781392,-0.005031129116049176
560,-0.008372935053179376,-0.007698771475125628
561,-0.008443633044271981,-0.008015686170751784
562,-0.008515535097813665,-0.006482716926790829
563,-0.008588672237697215,-0.006479870112968697
564,-0.008663076562865801,-0.005176307246108849
565,-0.008738781294284514,-0.006329828944769862
566,-0.008815820824398357,-0.007012953557388959
567,0.0006868132211539368,-0.003129214487163845
568,0.0006863418325089299,-0.001105563877321042
569,0.0006858710904880105,-0.0006708419281464522
570,0.0006854007538705797,-0.0002143143957602377
571,0.0006849315411663337,0.0005772877511527998
572,0.0006844627310529372,0.0012068237089086424
573,0.0006839945622669763,0.0026982985480702294
574,0.009193438038277435,0.006112630252343763
575,0.009109688916906444,0.006873419230577055
576,0.009027451405831721,0.007059637768500878
577,0.008946685868822746,0.007870598033040778
578,0.008867352221198166,0.00803579296528591
579,0.008789413625511777,0.008378483701104363
580,0.008712832706285534,0.009664227112085328
581,0.012940307709597754,0.012166372691617062
582,0.012774995117025068,0.01056580070065645
583,0.012613853423037114,0.008308409334720535
584,0.012456725889437692,0.009030234756933733
585,0.012303465212169407,0.007764507877339787
586,0.012153929549063358,0.009263423836693136
587,0.012007985549775668,0.007638539811090093
588,-0.0025909787716406063,-0.00017810345399589588
589,-0.0025977091748669023,-0.00034584023821376906
590,-0.002604475050236754,0.0005273727760373219
591,-0.00261127584585219,-0.0016795613159624602
592,-0.0026181126679388766,-0.0024521070282662143
593,-0.0026249849660728852,-0.004400517062742362
594,-0.0026318938566844974,-0.0056367825682120615
595,-0.009595777917716153,-0.007864254367062236
596,-0.009688748789493218,-0.008629229269669608
597,-0.009783539255553642,-0.00742316274235956
598,-0.00988020260559841,-0.007533714625217932
599,-0.00997879512317501,-0.0058045836207682834
600,-0.01007937492220723,-0.006909409949789218
601,-0.010182003372140702,-0.005785666943431664
602,0.00462903442844298,0.0034632946737690015
603,0.004607704978438987,0.004612648202198029
604,0.004586571633474978,0.00231662957683932
605,0.004565630817719324,0.003953593929793747
606,0.004544880791853556,0.0022206546572033324
607,0.004524318084563106,0.004709885761587637
608,0.004503941042584669,0.0038694720804955895
609,-0.008874081517000865,-0.005891479604657634
610,-0.008953535704750326,-0.006740465091896258
611,-0.00903442598024784,-0.004763299845357763
612,-0.009116790953292764,-0.006514724939630438
613,-0.00920067155246651,-0.005421763987574093
614,-0.009286109772501994,-0.007236555926651744
615,-0.009373150101336991,-0.006029860573985933
616,0.00481391726702296,0.0006369921543552386
617,0.00479085425858794,0.0023291875705645456
618,0.004768011640995162,0.0030921748996718475
619,0.004745385587273887,0.004471874521866915
620,0.00472297325804627,0.00586325481660053
621,0.004700771412367688,0.005974110137651043
622,0.004678777774494325,0.005947847566376321
623,0.012076053507194207,0.009981112083345785
624,0.011931962267584861,0.009806470430756942
625,0.011791269506879365,0.007725999404691846
626,0.011653855752902897,0.008363574843532217
627,0.011519607904058704,0.006775665350099553
628,0.011388417584378363,0.008605255025811376
629,0.011260182140109043,0.00937104906980355
630,0.004649372097843996,0.00453454667431727
631,0.004627855682060034,0.0038428893099304675
632,0.004606537086890183,0.004645442415971027
633,0.0045854144107353445,0.003965848318427461
634,0.004564484154869097,0.004126067909012244
635,0.004543744508567871,0.0031019993293183337
636,0.004523192076820282,0.0020714052369256177
637,0.0015487424212003997,0.0012410167992928272
638,0.0015463473267349759,0.0013962688271974175
639,0.001543960028724367,0.0017015785325851644
640,0.0015415798909914624,0.00096405107189181
641,0.0015392070803084135,0.0012197008859407184
642,0.0015368413636733802,0.0003431163482234798
643,0.0015344833054777851,7.11391977254589e-05
644,0.001418640913604774,0.0022984340674737404
