sample_index,before_vmd_return,after_vmd_return
222,-0.006896563315898496,-0.004105502146328119
223,-0.0023147942039267733,0.0027807721642722476
224,0.006960568481337637,0.014160888381470857
225,0.023041415246776165,0.016777026497284714
226,0.005255304061736243,0.00679056278040384
227,-0.026885780516883173,-0.00484580286639415
228,-0.007674553326533884,-0.005051666485743265
229,0.0015467520199015095,0.0021179253983535993
230,-0.036293457447971855,0.0024219043919410177
231,0.023237253699079696,-0.007605335816142374
232,-0.0242756780347827,-0.019260799036905515
233,-0.05939002960293838,-0.017864755718623226
234,-0.003412965950654545,-0.00774364128985189
235,-0.010273962536276993,-0.006529371137337232
236,-0.016436031761313474,-0.014044013510223509
237,-0.026385241315251884,-0.016059470801565143
238,0.008130095308852558,-0.004918227069104647
239,0.0215053561289984,0.006616156832355907
240,-0.035964900099265895,0.0040565837596541
241,-0.02274795315801581,-0.00426387224688469
242,-0.007448782626717443,-0.00217318277375028
243,0.0,0.011741017313103275
244,0.010319006747290693,0.022628695214966035
245,0.045496727046556495,0.019615313100989976
246,0.0035523944085213977,0.007252552986049675
247,-0.03274335215166224,0.0016945929050532528
248,0.03019212392425863,0.0071987696145461525
249,-0.029307275044240688,0.009011418868245413
250,0.0064043634830524,0.0003322602025137263
251,-0.0018182234330610392,-0.013792400036573747
252,-0.02914387141759789,-0.01877574857144594
253,-0.05159476534780483,-0.013071464846404717
254,-0.020771517831682185,-0.012418822266077366
255,-0.010100952691779574,-0.024703794704059312
256,-0.0561224673500359,-0.032402888605103826
257,-0.008648640400654606,-0.017925268699500833
258,-0.008724091934619316,0.0016067057501217875
259,0.015401472750094625,-0.0004844310602507458
260,-0.047670596121903386,-0.020409560219753396
261,-0.034129714679955514,-0.020737586759836727
262,-0.02944640833212575,0.009963616492564421
263,0.03883503123630683,0.0369927548148412
264,0.08294392562410247,0.024086707423812425
265,-0.07874870117177457,-0.006232573634998986
266,0.05035132401598741,-0.00011227987902494643
267,0.02341137479325095,0.031078681551311056
268,0.05664482427044959,0.03982855262140206
269,-0.005154658940003776,0.007106530207182135
270,-0.06528488970681978,-0.027114927837526
271,-0.049889217306206435,-0.020491031507649582
272,0.08984836466548618,0.00892741432909117
273,-0.023554632059385128,0.011520200661253756
274,-0.023026320261197997,-0.013579028066616731
275,-0.030302975164222534,-0.03454465397180183
276,-0.053240743040302574,-0.028913708276807025
277,-0.026894897166398257,-0.00614216212224361
278,0.0037688106567113078,0.0075505354249433285
279,0.0425532118057006,0.0029636566076468532
280,-0.0024009008730527803,-0.006234420202273059
281,0.05655827793281509,-0.0031014575245967377
282,-0.013667413349507385,0.006034484552358653
283,-0.012702039101088136,0.011554048788323102
284,0.04210522206389622,0.006872008326138513
285,-0.04826041667112646,-0.003018411230641509
286,0.012971770788864134,-0.0014043524036570108
287,0.02444703543849247,0.007902631258602431
288,-0.0022727792420651483,0.01262546460444354
289,0.02505697878356994,0.008456060216588365
290,0.016666624281141518,0.0015547030065264835
291,0.016393505842428047,0.0034919914982148442
292,-0.005376364484882101,0.011931129379486352
293,0.043243202003272696,0.014891613037437634
294,0.0476683996197953,0.006480529814120988
295,-0.04549951075845593,-0.00021083317998272372
296,0.051813473550805345,0.006229233298239809
297,-0.010837405006048129,0.010898460925664788
298,0.01494020110559724,0.006517353434873569
299,-0.03042193117840364,-0.002766918256584497
300,-0.018218654158990044,-0.002804239607080026
301,0.049484588180317646,0.0071832571406855086
302,0.036345763700121436,0.01062289947495106
303,-0.006635132439145375,0.0023965207406389604
304,0.010496241904232928,-0.006360377639171274
305,-0.00472145325915263,-0.009595976363043254
306,-0.040796993048582864,-0.010683935369394696
307,-0.004945523121509199,-0.012396559415334657
308,-0.004970197678855426,-0.013611852382432735
309,-0.020979024310215255,-0.011619555347096862
310,-0.007142923177156146,-0.009894081180649075
311,-0.003083220388754082,-0.01249419635384012
312,-0.038144318848921,-0.013816556281241555
313,-0.02679528424912303,-0.00604409067842145
314,0.005506628981826633,0.006925985808208638
315,0.05147867044222809,0.013394211828118802
316,-0.00937501552204234,0.009440084966483742
317,0.05467923150097498,0.007430784586589656
318,0.024925224990603567,0.01240608046082451
319,0.03501951553529015,0.01913855014572372
320,-0.012218055474265133,0.015078446684408876
321,-0.0028544896281795795,0.0018755352656406156
322,-0.02194652216437487,-0.007006180657147894
323,-0.00780487060546875,-0.00132387037809811
324,0.02654862360509891,0.01105907189624635
325,0.030651404344863575,0.013005866624430708
326,-0.0037174684946251757,0.0011056842126162113
327,0.0037313396321503323,-0.010552743267316157
328,-0.01951673175464197,-0.008993390358672566
329,0.02464457101244144,0.0044155503764841935
330,0.030527281304005394,0.011475017951775976
331,0.007181321475811853,0.002368657229784888
332,0.007130117807674585,-0.012050685042072259
333,-0.022123893431876263,-0.015572004078933189
334,-0.02805433613264785,-0.004695014464692111
335,0.004655511340821761,0.005450422511797689
336,0.010194592869892327,0.0020410757076266524
337,0.005504625845554889,-0.006646348305238111
338,-0.02554742080261263,-0.005250718800178882
339,0.029026166393661068,0.007095374130862931
340,0.031847169131844044,0.01368829530734862
341,0.009700145960945372,0.007966967497432885
342,-0.006986893016480256,0.0013466371048464635
343,0.03430082209746432,0.004116240192448641
344,0.01360542893691119,0.00869438933776999
345,-0.01845639812254174,0.006126623295728099
346,0.007692320859408852,-0.00037710657815209444
347,-0.0033927024582229848,-0.0031934965955015
348,-0.007659587454288519,0.00025129242398298465
349,0.013722114022807874,0.0036451118717534393
350,0.017766501147958857,0.001567111192046359
351,-0.0066500353683960345,-0.0023069332693900616
352,0.002510437945608235,-0.0019501761788527443
353,-0.009181941642771752,0.0013124292340310167
354,0.005054795298666592,0.0022387762315183865
355,-0.005867614979705005,-0.0016383983340136083
356,-0.0033726781628111713,-0.0028971814277659325
357,0.018612544222411653,0.0027583871127335007
358,0.014950191507150157,0.006207420110268966
359,0.017184945463019075,0.00031319219120222604
360,-0.014481118323128928,-0.008209816097431977
361,-0.031020417505381093,-0.007965968070468617
362,-0.00926703098043602,-0.0016110306544273277
363,-0.0025510787467355467,-0.0001391093166591105
364,-0.022165326969650456,-0.004599072461869252
365,-0.028770698868653133,-0.005631522827952717
366,0.04667858959277682,0.0007811296664036959
367,0.021440823608199766,0.006433354969608573
368,-0.0016792195084451844,0.006642805823993209
369,-0.012615691158396669,0.0024727798619278724
370,0.020442911055977175,-0.002590780295898905
371,-0.04841401885377561,-0.005529232309730962
372,-0.01842105659421489,-0.0011980298371478838
373,0.02502240367697306,0.005000140726990924
374,0.02789883935260873,0.004038667944972972
375,-0.018659903964429625,-0.0024615762064151676
376,0.018150392712707797,-0.006072139981017169
377,-0.05093373865841966,-0.005455746186396514
378,0.013416781255437993,-0.0021622023694985687
379,-0.04501325969250447,-0.002701451391542516
380,0.0009242355974019567,-0.002487481057015339
381,-0.016620526910787303,0.00046546254029652815
382,0.05070422358639948,0.0041089383262745876
383,-0.039320786137887365,0.0031583258269956296
384,0.011162780052007548,0.0028598758693309874
385,0.011039548005745914,0.0019375423502930476
386,-0.015468615089575088,-0.0008638718032672492
387,-0.01109056274895126,-0.0028791178185993455
388,0.002803713411771769,-0.003592582608714468
389,-0.022367174404197998,-0.004956441172831066
390,-0.0066729929791750076,-0.008991050518037589
391,-0.027831090185190366,-0.01440389266779626
392,-0.004935852928923956,-0.014234990006995463
393,-0.017857173267676107,-0.009688119811505774
394,-0.023232277888761477,-0.006566191308433791
395,0.009307151176609185,-0.007677261281126816
396,-0.035860693981748515,-0.010845532479254988
397,-0.008501586078989765,-0.00714792481177654
398,0.03858517252101401,0.003360790844606224
399,0.015479935882376727,0.011773783365510104
400,0.002032469896262823,0.012236321333888474
401,0.024340845146982426,0.006396684918560059
402,-0.0029703649022181366,0.002466966310550229
403,-0.02979138492077016,0.008940821488205377
404,0.04503577889125454,0.02037954359106039
405,0.028403522112587565,0.021371022498308634
406,0.02476192656017484,0.012395081264800385
407,0.01486987397850048,0.004535354787503701
408,0.006410228418970432,0.00551425895195371
409,0.028207500097623628,0.010237681106515736
410,0.003539819573261882,0.006409099622803099
411,-0.032627855430376274,-0.00427482144507276
412,0.010938913640663461,-0.010642639283968075
413,-0.024346298832166102,-0.010270647141016847
414,0.012014798346353439,-0.005639392582180015
415,0.0,-0.003940416835350213
416,-0.009132367994271307,-0.0060497778785487625
417,-0.011059984793949207,-0.009391293190146126
418,-0.03448274942628449,-0.011243868091757295
419,-0.02895745627435331,-0.007450922596412307
420,0.017892578925789326,0.0006160401386775193
421,0.014648493706773902,0.005923937700314029
422,0.012512041399927787,0.00640449739116645
423,0.04182505334955433,0.0021875952679282144
424,-0.033759113528400886,-0.004797917700114676
425,0.00472145325915263,-0.005819446821435297
426,-0.025375982053714274,-0.002617268332989058
427,-0.027000938868004254,-0.00016249728316954006
428,0.004955420215929207,-0.0032845831356945665
429,-0.013806739505185961,-0.009620217226801777
430,-0.002000045776367143,-0.00823029883688544
431,0.009018051775153024,0.001997265671201954
432,0.03277059917644953,0.009864578331325854
433,0.01250001146243207,0.005039564963260732
434,-0.032288714264948504,-0.00468098422023237
435,0.023552574551082728,-0.0037541122964054006
436,-0.026845702632104507,0.00687416905464977
437,0.0492610855952329,0.016545287774908723
438,0.020657302808351652,0.01239355005457414
439,0.0055198178701372225,0.003166673469422272
440,0.01555352896133444,0.0018469840206992967
441,-0.0009009214899244888,0.007325360612682472
442,0.023444564950809488,0.01119596864170065
443,0.0140969023819002,0.00656918130685536
444,-0.01563860135502937,-0.0004908229323501928
445,0.030008839795002906,-0.00068859613480037
446,-0.007712095287018328,0.0019486864130793563
447,-0.012953335018871859,0.0023149555766755815
448,0.005249296967666517,-0.000493129425966722
449,-0.004351626782495455,-0.0028419020625663
450,-0.006118854667114704,-0.0010747680810716614
451,0.007036053167217782,0.002693461074721069
452,0.018340614990844273,0.003306548097066785
453,-0.019725518460223412,-0.0008025544776079141
454,0.004374386327698376,-0.0040869928503733804
455,-0.00435533441239222,-0.0039395058435246705
456,-0.016622968415108352,-0.0022709713607821044
457,-0.0133451620626992,-0.003720367016754376
458,0.010820548594048462,-0.008534693388310935
459,-0.017841196127078462,-0.01204015223904931
460,-0.04359677438075704,-0.009525421660810898
461,0.0037986669389724614,-0.005193885988893297
462,-0.027436137202069277,-0.0081913631673008
463,-0.0194552348696736,-0.01375928960633658
464,-0.009920672839941802,-0.01070839427354827
465,0.01803610355030605,0.0019404265287301212
466,-0.00590545933498865,0.008724563485446975
467,0.017821717297328732,0.0004361149365070621
468,-0.02334628184360832,-0.011142749000895109
469,-0.026892380987571518,-0.005966346017625184
470,0.010235355487209441,0.011261474097214555
471,0.04761907522577302,0.017089016985885924
472,-0.010638356743547184,0.0044437367124741224
473,-0.009775115568925075,-0.007014853069721304
474,0.018756128157634055,-0.0022465293711382847
475,0.04360472638048063,0.010803591271923842
476,-0.012999102820077657,0.013901949337732759
477,0.00376293146024409,0.0035503720446252423
478,-0.03186505624712088,-0.008208518282544784
479,0.010648563164536995,-0.006904939696854087
480,-0.036398388509575996,0.004886662797190944
481,0.08648109833699502,0.017044013225407162
482,0.03659648740731125,0.015061110331162643
483,0.013239154416623267,0.0042085420736833155
484,-0.011323969159434233,-0.003723760581788739
485,-0.005286380405295499,-0.0033211527344879197
486,-0.01771477501690888,0.0016780705828461123
487,0.019837715419460222,0.0053737804107947765
488,0.011494178244337183,0.004328537394147864
489,0.015734292987600762,0.0006429926093668277
490,0.009466407724663561,-0.004686179529020707
491,-0.03495310003515495,-0.007997524358056016
492,0.0035335656299808615,-0.003000704020235742
493,0.016725399630266757,0.004257744670949162
494,-0.004329020771356551,0.0050525715890489
495,0.01043477265731152,-0.0003213585385504901
496,-0.015490559978359353,-0.005531075990535231
497,0.0017482918266857883,-0.0033819398430443917
498,0.008726036748416544,0.004079370690937906
499,0.014705805921178872,0.009444189441927988
500,0.001705068929598541,0.006120432654159869
501,-0.002553168763505531,-0.0037830794251122748
502,0.0,-0.009676457779128941
503,-0.023890843026106334,-0.003864586829591347
504,0.012237792697372019,0.007221790783022928
505,0.010362684486156404,0.006876183233220564
506,-0.0017093593517428785,-0.006258122749263248
507,-0.031678071566070165,-0.0157718220542361
508,-0.021220222448109727,-0.008006226117435126
509,0.027100288979694298,0.007626520870282932
510,0.014951633949430443,0.00952693092342594
511,-0.01126517459884313,-0.0033606387820164655
512,0.0017528885215722934,-0.01164989472019643
513,-0.023622086662710484,-0.00452080407800344
514,0.0008960778690472182,0.008211983075583101
515,0.019695637021141632,0.008792316971263264
516,-0.0061457986293715905,-0.0014207406018458936
517,0.004416978099188729,-0.0054201027872963735
518,-0.005276997937228467,0.001601924647057056
519,0.019451751122211425,0.008729412469938774
520,-0.011274945138911474,0.004272173743289116
521,-0.010526306103030958,-0.00507758731669848
522,0.003546095992902565,-0.005934429899671256
523,0.014134262519924112,0.0023925044163918773
524,0.002613300334649793,0.007113104463339031
525,0.0026064059404546924,0.0008031389581059239
526,-0.013864804847574463,-0.00877896081073057
527,-0.01669600458232967,-0.008887126101780194
528,0.0035746169216261947,0.00030964061598877314
529,0.010685738568561032,0.006937050661653954
530,0.013215824976990032,0.0036135492894888523
531,-0.015652200450067766,-0.004068056164894305
532,0.005300390568396596,-0.004570031309368365
533,-0.0017575094518930134,0.0023543072710071012
534,0.004401425373765422,0.00821458613969935
535,-0.0017528049392472322,0.006844886256919461
536,0.013169412994636698,0.001385821171069542
537,-0.015597946773899252,-0.0014454920932131356
538,0.014964795900677785,0.0022380027229641376
539,-0.00607109249309401,0.0067071531554964686
540,0.0008726203183726522,0.006194420841580393
541,-0.0017437190320881424,-0.0005408734970856586
542,-0.0043668289578836506,-0.006859656292679228
543,-0.020175399116897696,-0.0056660564707158925
544,0.010743051453845354,3.738401094862103e-05
545,-0.0008857598685232393,-0.00011291532014997586
546,-0.0008864605890273047,-0.007540189705692573
547,-0.05323871846486028,-0.014285024753395544
548,-0.013120931801472002,-0.012271149503159523
549,-0.022792001633835213,-0.006597803600483878
550,-0.0009718395450833972,-0.003521719584267453
551,-0.008754878883822537,-0.004090461980041358
552,0.018645784286722256,-0.0038586733914192494
553,-0.0019268263529059748,-0.0025792249815657434
554,-0.00289572721673359,-0.0020910445890474963
555,-0.005808273609440362,-0.0031470934794956378
556,-0.015579434659661828,-0.002912959971895328
557,0.0009891423562247148,-5.8034286780028754e-05
558,-0.010869531415134914,0.0016354953252836683
559,0.007992000187495574,0.0013144152810075777
560,-0.004955420215929207,0.0009696948764046052
561,0.010956141144939258,0.00412052814395484
562,0.021674903970160475,0.00874263216540278
563,0.019286384905717213,0.010425638810982185
564,0.0066225781002446915,0.007974447815642691
565,-0.008458660684571462,0.004955861198925817
566,0.015165862039758338,0.005108159630161633
567,-0.0028010955055404185,0.007339688414655181
568,0.0168538713818418,0.00977729054950267
569,0.009208138547982525,0.00885415644791688
570,0.01642338545157651,0.004553950313730287
571,0.002692974151403238,-0.00040049445424307105
572,-0.005371568416014383,-0.0019077874653196994
573,0.0018002212764831604,-0.00010540084447656839
574,-0.006289280692225341,-0.0003409252882499462
575,-0.0018083595845256317,-0.005525512889255573
576,-0.038043485303006275,-0.011723056925177581
577,-0.007532949582686688,-0.01122973072630971
578,-0.020872890685488255,-0.006368175843425552
579,-0.006782916365717151,-0.0029069638074244054
580,0.010731673822170329,-0.004843509397950659
581,-0.009652454740281646,-0.008878527959350202
582,-0.001949362311646996,-0.00786172574163841
583,0.0,-0.003509854467411018
584,-0.008789077597612382,-0.002794041689417371
585,-0.022660054273936248,-0.006601048142451841
586,0.0010080875811415702,-0.009277594347376648
587,-0.04733134467114086,-0.006478143243870922
588,0.021141628801125467,0.0017098053378778839
589,0.0010352203974945962,0.004611414658058302
590,-0.010341301001111525,0.0025698883238113885
591,0.030303027283257844,0.0031661925080837604
592,0.008113582808481956,0.007368616135160072
593,0.001006059286116301,0.012582097686339014
594,0.02211058002473032,0.012805784989713234
595,-0.005899746230735969,0.006658126057751927
596,0.007912950190183121,0.0029895927185092028
597,0.0068695438058008484,0.006654429667955383
598,0.021442427723850965,0.012115348587501153
599,0.005725231129532604,0.008868695550416836
600,0.009487702261067765,-0.002141140651870846
601,-0.003759394789693782,-0.009687686993607662
602,-0.05283022636448742,-0.005647657520290789
603,0.023904359763948557,0.0029804378246359314
604,-0.0038910469739347198,-0.001292170825599309
605,-0.027343724534147795,-0.01273822910779323
606,-0.005020099452144766,-0.013404738207771801
607,-0.005045428002495966,-0.0021061387956158102
608,-0.006085138745593244,0.005410262467908132
609,0.017346946222987603,-0.0025984388188914557
610,-0.05115348196814273,-0.015030095718657325
611,-0.003171219117359292,-0.010139500716602086
612,0.0063626154825733305,0.0043874797358071874
613,0.0031612947701866734,0.007257860100341655
614,0.0084033529263976,-0.005368077891674662
615,-0.03854175255530068,-0.01584263175728038
616,-0.005417035703171091,-0.00864087333687405
617,0.006535889318931121,0.003912896652736286
618,-0.012987000923330161,0.0036117037560079914
619,-0.01864035947666287,-0.007388996094629178
620,-0.026815617456182883,-0.011822546541891573
621,0.00803670430742165,-0.0009607583716308105
622,0.009111608899671664,0.011822379457137936
623,0.007900750701020698,0.012397203971830981
624,0.01903696198032767,0.0036925498207946
625,0.010988947648731706,-0.0010963255669928307
626,0.0010869814227350005,0.00444538478979347
627,0.03148750929987787,0.011913918117667635
628,0.012631566900956015,0.0083871016537683
629,-0.038461527022937037,-0.00289815019213931
630,0.006486531850453892,-0.008709702471018307
631,-0.02255639405820975,-0.006326824836516452
632,0.0032966738146824603,0.001058370236509021
633,0.015334100938434236,0.004706559326232689
634,0.006472433978375047,0.0010271319565667491
635,0.01500539597723205,-0.004538537053513297
636,0.01267158206709662,-0.005548462328321067
637,-0.014598575713783979,8.1395872383199e-05
638,0.009523825862901125,0.006742400115316994
639,0.015723230516778486,0.00504193497912778
640,-0.008255926436571692,-0.0025699525155532562
641,-0.028095683010951333,-0.0037180092583373736
642,0.01713060436811409,0.005184676973491488
643,0.03263162311754719,0.012483101830277536
644,0.01529048033783198,0.010380008435121683
645,0.010040198904289532,0.004395234263457698
646,0.010934359054573184,0.0023549007867110314
647,0.010816092020849988,0.00371582434532804
648,-0.018482449933720613,0.003152196699989217
649,0.004955420215929207,0.0006120127791584953
650,-0.01183430783985151,-0.0016825730216436811
